timestamp,key,input_type
2021-05-25 18:10:31.444657,+,BUTTON
2021-05-25 18:10:31.850670,1,BUTTON
2021-05-25 18:10:32.097773,2,BUTTON
2021-05-25 18:10:32.379717,+,BUTTON
2021-05-25 18:10:32.769489,1,BUTTON
2021-05-25 18:10:33.061317,3,BUTTON
2021-05-25 18:10:33.353573,+,BUTTON
2021-05-25 18:10:33.662238,1,BUTTON
2021-05-25 18:10:33.959986,4,BUTTON
2021-05-25 18:10:34.273899,+,BUTTON
2021-05-25 18:10:34.595771,1,BUTTON
2021-05-25 18:10:34.929368,5,BUTTON
2021-05-25 18:10:35.224169,+,BUTTON
2021-05-25 18:10:35.590199,1,BUTTON
2021-05-25 18:10:35.933671,6,BUTTON
2021-05-25 18:10:36.217259,+,BUTTON
2021-05-25 18:10:36.543671,1,BUTTON
2021-05-25 18:10:36.817096,7,BUTTON
2021-05-25 18:10:37.166893,+,BUTTON
2021-05-25 18:10:37.491131,1,BUTTON
2021-05-25 18:10:37.820236,8,BUTTON
2021-05-25 18:10:38.134551,+,BUTTON
2021-05-25 18:10:38.498085,1,BUTTON
2021-05-25 18:10:38.859130,9,BUTTON
2021-05-25 18:10:39.200670,+,BUTTON
2021-05-25 18:10:39.557852,2,BUTTON
2021-05-25 18:10:39.798682,0,BUTTON
2021-05-25 18:10:40.131944,Evaluate,BUTTON
2021-05-25 18:10:40.131944,EXPERIMENT_END,BUTTON
2021-05-25 18:10:42.454706,EXPERIMENT_START,BUTTON
2021-05-25 18:10:42.456660,1,BUTTON
2021-05-25 18:10:42.816597,+,BUTTON
2021-05-25 18:10:43.128785,2,BUTTON
2021-05-25 18:10:43.462089,+,BUTTON
2021-05-25 18:10:43.741307,3,BUTTON
2021-05-25 18:10:43.992437,+,BUTTON
2021-05-25 18:10:44.326286,4,BUTTON
2021-05-25 18:10:44.653751,+,BUTTON
2021-05-25 18:10:44.998063,5,BUTTON
2021-05-25 18:10:45.329762,+,BUTTON
2021-05-25 18:10:45.630150,6,BUTTON
2021-05-25 18:10:45.948965,+,BUTTON
2021-05-25 18:10:46.326077,7,BUTTON
2021-05-25 18:10:46.727466,+,BUTTON
2021-05-25 18:10:47.079466,8,BUTTON
2021-05-25 18:10:47.432124,+,BUTTON
2021-05-25 18:10:47.820203,9,BUTTON
2021-05-25 18:10:48.179329,+,BUTTON
2021-05-25 18:10:48.534136,1,BUTTON
2021-05-25 18:10:48.798560,0,BUTTON
2021-05-25 18:10:49.113464,+,BUTTON
2021-05-25 18:10:49.445654,1,BUTTON
2021-05-25 18:10:49.622287,1,BUTTON
2021-05-25 18:10:49.989614,+,BUTTON
2021-05-25 18:10:50.328734,1,BUTTON
2021-05-25 18:10:50.570835,2,BUTTON
2021-05-25 18:10:50.878900,+,BUTTON
2021-05-25 18:10:51.210899,1,BUTTON
2021-05-25 18:10:51.533220,3,BUTTON
2021-05-25 18:10:51.837756,+,BUTTON
2021-05-25 18:10:52.419129,4,BUTTON
2021-05-25 18:10:52.751060,+,BUTTON
2021-05-25 18:10:53.095739,1,BUTTON
2021-05-25 18:10:53.403670,5,BUTTON
2021-05-25 18:10:53.700342,+,BUTTON
2021-05-25 18:10:54.028231,1,BUTTON
2021-05-25 18:10:54.374535,6,BUTTON
2021-05-25 18:10:54.842366,+,BUTTON
2021-05-25 18:10:55.194052,1,BUTTON
2021-05-25 18:10:55.547537,7,BUTTON
2021-05-25 18:10:55.924809,+,BUTTON
2021-05-25 18:10:56.293736,1,BUTTON
2021-05-25 18:10:56.605854,8,BUTTON
2021-05-25 18:10:56.949938,+,BUTTON
2021-05-25 18:10:57.273544,1,BUTTON
2021-05-25 18:10:57.631694,9,BUTTON
2021-05-25 18:10:58.001375,+,BUTTON
2021-05-25 18:10:58.313761,2,BUTTON
2021-05-25 18:10:58.562402,0,BUTTON
2021-05-25 18:10:58.913772,Evaluate,BUTTON
2021-05-25 18:10:58.913772,EXPERIMENT_END,BUTTON
2021-05-25 18:11:18.885618,EXPERIMENT_START,BUTTON
2021-05-25 18:11:18.887572,1,BUTTON
2021-05-25 18:11:19.577797,+,BUTTON
2021-05-25 18:11:19.993145,2,BUTTON
2021-05-25 18:11:20.297643,+,BUTTON
2021-05-25 18:11:20.583355,3,BUTTON
2021-05-25 18:11:20.856501,+,BUTTON
2021-05-25 18:11:21.189050,4,BUTTON
2021-05-25 18:11:21.591309,+,BUTTON
2021-05-25 18:11:21.964602,5,BUTTON
2021-05-25 18:11:22.334517,+,BUTTON
2021-05-25 18:11:22.970459,+,BUTTON
2021-05-25 18:11:23.400672,7,BUTTON
2021-05-25 18:11:23.807303,+,BUTTON
2021-05-25 18:11:24.175686,8,BUTTON
2021-05-25 18:11:24.542473,+,BUTTON
2021-05-25 18:11:24.932672,9,BUTTON
2021-05-25 18:11:25.245433,+,BUTTON
2021-05-25 18:11:25.701428,1,BUTTON
2021-05-25 18:11:25.958300,0,BUTTON
2021-05-25 18:11:26.288679,+,BUTTON
2021-05-25 18:11:26.653007,1,BUTTON
2021-05-25 18:11:26.831534,1,BUTTON
2021-05-25 18:11:27.178219,+,BUTTON
2021-05-25 18:11:27.589080,1,BUTTON
2021-05-25 18:11:27.840852,2,BUTTON
2021-05-25 18:11:28.166819,+,BUTTON
2021-05-25 18:11:28.540171,1,BUTTON
2021-05-25 18:11:28.885661,3,BUTTON
2021-05-25 18:11:29.228328,+,BUTTON
2021-05-25 18:11:29.618716,1,BUTTON
2021-05-25 18:11:29.871193,4,BUTTON
2021-05-25 18:11:30.207299,+,BUTTON
2021-05-25 18:11:30.717183,1,BUTTON
2021-05-25 18:11:30.983596,5,BUTTON
2021-05-25 18:11:31.301491,+,BUTTON
2021-05-25 18:11:31.642736,1,BUTTON
2021-05-25 18:11:31.911690,6,BUTTON
2021-05-25 18:11:32.218875,+,BUTTON
2021-05-25 18:11:32.567196,1,BUTTON
2021-05-25 18:11:32.906188,7,BUTTON
2021-05-25 18:11:33.328400,+,BUTTON
2021-05-25 18:11:33.644720,1,BUTTON
2021-05-25 18:11:33.971200,8,BUTTON
2021-05-25 18:11:34.298486,+,BUTTON
2021-05-25 18:11:34.632815,1,BUTTON
2021-05-25 18:11:34.973399,9,BUTTON
2021-05-25 18:11:35.311851,+,BUTTON
2021-05-25 18:11:35.623822,2,BUTTON
2021-05-25 18:11:35.916415,0,BUTTON
2021-05-25 18:11:36.278956,Evaluate,BUTTON
2021-05-25 18:11:36.278956,EXPERIMENT_END,BUTTON
