timestamp,key,input_type
2021-05-25 19:01:23.531409,1,KEYBOARD
2021-05-25 19:01:24.139610,6,KEYBOARD
2021-05-25 19:01:24.759016,+,KEYBOARD
2021-05-25 19:01:25.030895,1,KEYBOARD
2021-05-25 19:01:25.413762,7,KEYBOARD
2021-05-25 19:01:25.772146,+,KEYBOARD
2021-05-25 19:01:26.005697,1,KEYBOARD
2021-05-25 19:01:26.372978,8,KEYBOARD
2021-05-25 19:01:26.682825,+,KEYBOARD
2021-05-25 19:01:26.980254,1,KEYBOARD
2021-05-25 19:01:27.450009,9,KEYBOARD
2021-05-25 19:01:27.744972,+,KEYBOARD
2021-05-25 19:01:28.065824,2,KEYBOARD
2021-05-25 19:01:28.634711,0,KEYBOARD
2021-05-25 19:01:29.066716,Evaluate,KEYBOARD
2021-05-25 19:01:29.066716,EXPERIMENT_END,BUTTON
2021-05-25 19:01:31.848410,EXPERIMENT_START,KEYBOARD
2021-05-25 19:01:31.848410,1,KEYBOARD
2021-05-25 19:01:32.161742,+,KEYBOARD
2021-05-25 19:01:32.432512,2,KEYBOARD
2021-05-25 19:01:32.749132,+,KEYBOARD
2021-05-25 19:01:32.994496,3,KEYBOARD
2021-05-25 19:01:33.292680,+,KEYBOARD
2021-05-25 19:01:33.555289,4,KEYBOARD
2021-05-25 19:01:33.857837,+,KEYBOARD
2021-05-25 19:01:34.112031,5,KEYBOARD
2021-05-25 19:01:34.453704,+,KEYBOARD
2021-05-25 19:01:34.728022,6,KEYBOARD
2021-05-25 19:01:35.038404,+,KEYBOARD
2021-05-25 19:01:35.329671,7,KEYBOARD
2021-05-25 19:01:35.588772,+,KEYBOARD
2021-05-25 19:01:35.952647,8,KEYBOARD
2021-05-25 19:01:36.200183,+,KEYBOARD
2021-05-25 19:01:36.519741,9,KEYBOARD
2021-05-25 19:01:36.714922,+,KEYBOARD
2021-05-25 19:01:37.084414,1,KEYBOARD
2021-05-25 19:01:37.537841,0,KEYBOARD
2021-05-25 19:01:37.846196,+,KEYBOARD
2021-05-25 19:01:38.147604,1,KEYBOARD
2021-05-25 19:01:38.406324,1,KEYBOARD
2021-05-25 19:01:38.701896,+,KEYBOARD
2021-05-25 19:01:38.942430,1,KEYBOARD
2021-05-25 19:01:39.266862,2,KEYBOARD
2021-05-25 19:01:39.590972,+,KEYBOARD
2021-05-25 19:01:39.881163,1,KEYBOARD
2021-05-25 19:01:40.178395,3,KEYBOARD
2021-05-25 19:01:40.465868,+,KEYBOARD
2021-05-25 19:01:40.729027,1,KEYBOARD
2021-05-25 19:01:40.998577,4,KEYBOARD
2021-05-25 19:01:41.291954,+,KEYBOARD
2021-05-25 19:01:41.519235,1,KEYBOARD
2021-05-25 19:01:41.821294,5,KEYBOARD
2021-05-25 19:01:42.118444,+,KEYBOARD
2021-05-25 19:01:42.333481,1,KEYBOARD
2021-05-25 19:01:42.657318,6,KEYBOARD
2021-05-25 19:01:42.979513,+,KEYBOARD
2021-05-25 19:01:43.232024,1,KEYBOARD
2021-05-25 19:01:43.586625,7,KEYBOARD
2021-05-25 19:01:43.921092,+,KEYBOARD
2021-05-25 19:01:44.230002,1,KEYBOARD
2021-05-25 19:01:44.600394,8,KEYBOARD
2021-05-25 19:01:44.919147,+,KEYBOARD
2021-05-25 19:01:45.246360,1,KEYBOARD
2021-05-25 19:01:45.669787,9,KEYBOARD
2021-05-25 19:01:45.957586,+,KEYBOARD
2021-05-25 19:01:46.573340,2,KEYBOARD
2021-05-25 19:01:47.032817,0,KEYBOARD
2021-05-25 19:01:47.384619,Evaluate,KEYBOARD
2021-05-25 19:01:47.384619,EXPERIMENT_END,BUTTON
2021-05-25 19:01:49.931937,EXPERIMENT_START,KEYBOARD
2021-05-25 19:01:49.931937,1,KEYBOARD
2021-05-25 19:01:50.300757,+,KEYBOARD
2021-05-25 19:01:50.607562,2,KEYBOARD
2021-05-25 19:01:50.867019,+,KEYBOARD
2021-05-25 19:01:51.166265,3,KEYBOARD
2021-05-25 19:01:51.426906,+,KEYBOARD
2021-05-25 19:01:51.696018,4,KEYBOARD
2021-05-25 19:01:51.950142,+,KEYBOARD
2021-05-25 19:01:52.212202,5,KEYBOARD
2021-05-25 19:01:52.461196,+,KEYBOARD
2021-05-25 19:01:52.720021,6,KEYBOARD
2021-05-25 19:01:52.942289,+,KEYBOARD
2021-05-25 19:01:53.209533,7,KEYBOARD
2021-05-25 19:01:53.431484,+,KEYBOARD
2021-05-25 19:01:53.801339,8,KEYBOARD
2021-05-25 19:01:54.092350,+,KEYBOARD
2021-05-25 19:01:54.330002,9,KEYBOARD
2021-05-25 19:01:54.602723,+,KEYBOARD
2021-05-25 19:01:54.973602,1,KEYBOARD
2021-05-25 19:01:55.382766,0,KEYBOARD
2021-05-25 19:01:55.661063,+,KEYBOARD
2021-05-25 19:01:56.046385,1,KEYBOARD
2021-05-25 19:01:56.302372,1,KEYBOARD
2021-05-25 19:01:56.576389,+,KEYBOARD
2021-05-25 19:01:56.870358,1,KEYBOARD
2021-05-25 19:01:57.149574,2,KEYBOARD
2021-05-25 19:01:57.442657,+,KEYBOARD
2021-05-25 19:01:57.718686,1,KEYBOARD
2021-05-25 19:01:57.989840,3,KEYBOARD
2021-05-25 19:01:58.282134,+,KEYBOARD
2021-05-25 19:01:58.533710,1,KEYBOARD
2021-05-25 19:01:58.802196,4,KEYBOARD
2021-05-25 19:01:59.077268,+,KEYBOARD
2021-05-25 19:01:59.335264,1,KEYBOARD
2021-05-25 19:01:59.605360,5,KEYBOARD
2021-05-25 19:01:59.873181,+,KEYBOARD
2021-05-25 19:02:00.155280,1,KEYBOARD
2021-05-25 19:02:00.466525,6,KEYBOARD
2021-05-25 19:02:00.762048,+,KEYBOARD
2021-05-25 19:02:00.998943,1,KEYBOARD
2021-05-25 19:02:01.324676,7,KEYBOARD
2021-05-25 19:02:01.592105,+,KEYBOARD
2021-05-25 19:02:01.829764,1,KEYBOARD
2021-05-25 19:02:02.213742,8,KEYBOARD
2021-05-25 19:02:02.493391,+,KEYBOARD
2021-05-25 19:02:02.752352,1,KEYBOARD
2021-05-25 19:02:03.173399,9,KEYBOARD
2021-05-25 19:02:03.461873,+,KEYBOARD
2021-05-25 19:02:04.108627,2,KEYBOARD
2021-05-25 19:02:04.693150,0,KEYBOARD
2021-05-25 19:02:05.842616,Evaluate,KEYBOARD
2021-05-25 19:02:05.842616,EXPERIMENT_END,BUTTON
2021-05-25 19:02:08.390297,EXPERIMENT_START,KEYBOARD
2021-05-25 19:02:08.390297,1,KEYBOARD
2021-05-25 19:02:08.683680,+,KEYBOARD
2021-05-25 19:02:08.957333,2,KEYBOARD
2021-05-25 19:02:09.231957,+,KEYBOARD
2021-05-25 19:02:09.491446,3,KEYBOARD
2021-05-25 19:02:09.751079,+,KEYBOARD
2021-05-25 19:02:10.015144,4,KEYBOARD
2021-05-25 19:02:10.258033,+,KEYBOARD
2021-05-25 19:02:10.499039,5,KEYBOARD
2021-05-25 19:02:10.740196,+,KEYBOARD
2021-05-25 19:02:11.021667,6,KEYBOARD
2021-05-25 19:02:11.273492,+,KEYBOARD
2021-05-25 19:02:11.533709,7,KEYBOARD
2021-05-25 19:02:11.752508,+,KEYBOARD
2021-05-25 19:02:12.019367,8,KEYBOARD
2021-05-25 19:02:12.249064,+,KEYBOARD
2021-05-25 19:02:12.517086,9,KEYBOARD
2021-05-25 19:02:12.714833,+,KEYBOARD
2021-05-25 19:02:13.215788,1,KEYBOARD
2021-05-25 19:02:13.635992,0,KEYBOARD
2021-05-25 19:02:14.482330,+,KEYBOARD
2021-05-25 19:02:14.933013,1,KEYBOARD
2021-05-25 19:02:15.192210,1,KEYBOARD
2021-05-25 19:02:15.508463,+,KEYBOARD
2021-05-25 19:02:15.835911,1,KEYBOARD
2021-05-25 19:02:16.060142,2,KEYBOARD
2021-05-25 19:02:16.350818,+,KEYBOARD
2021-05-25 19:02:16.619116,1,KEYBOARD
2021-05-25 19:02:16.874459,3,KEYBOARD
2021-05-25 19:02:17.142620,+,KEYBOARD
2021-05-25 19:02:17.373157,1,KEYBOARD
2021-05-25 19:02:17.616028,4,KEYBOARD
2021-05-25 19:02:17.868265,+,KEYBOARD
2021-05-25 19:02:18.023644,1,KEYBOARD
2021-05-25 19:02:18.290179,5,KEYBOARD
2021-05-25 19:02:18.531828,+,KEYBOARD
2021-05-25 19:02:18.697959,1,KEYBOARD
2021-05-25 19:02:19.048134,6,KEYBOARD
2021-05-25 19:02:19.353174,+,KEYBOARD
2021-05-25 19:02:19.650166,1,KEYBOARD
2021-05-25 19:02:19.997809,7,KEYBOARD
2021-05-25 19:02:20.291607,+,KEYBOARD
2021-05-25 19:02:20.545515,1,KEYBOARD
2021-05-25 19:02:20.937804,8,KEYBOARD
2021-05-25 19:02:21.236433,+,KEYBOARD
2021-05-25 19:02:21.457783,1,KEYBOARD
2021-05-25 19:02:21.869495,9,KEYBOARD
2021-05-25 19:02:22.162885,+,KEYBOARD
2021-05-25 19:02:22.539874,2,KEYBOARD
2021-05-25 19:02:23.036875,0,KEYBOARD
2021-05-25 19:02:23.317095,Evaluate,KEYBOARD
2021-05-25 19:02:23.317095,EXPERIMENT_END,BUTTON
