timestamp,key,input_type
2021-05-24 15:06:05.185440,EXPERIMENT_START,BUTTON
2021-05-24 15:06:05.187897,3,BUTTON
2021-05-24 15:06:05.533437,*,BUTTON
2021-05-24 15:06:05.964897,3,BUTTON
2021-05-24 15:06:06.321505,+,BUTTON
2021-05-24 15:06:06.772160,4,BUTTON
2021-05-24 15:06:07.240555,*,BUTTON
2021-05-24 15:06:08.665159,4,BUTTON
2021-05-24 15:06:09.933948,Evaluate,BUTTON
2021-05-24 15:06:10.905254,*,BUTTON
2021-05-24 15:06:11.470114,1,BUTTON
2021-05-24 15:06:11.750334,5,BUTTON
2021-05-24 15:06:12.183101,.,BUTTON
2021-05-24 15:06:12.615108,2,BUTTON
2021-05-24 15:06:13.228383,Evaluate,BUTTON
2021-05-24 15:06:13.731917,EXPERIMENT_END,BUTTON
2021-05-24 15:06:17.746481,EXPERIMENT_START,BUTTON
2021-05-24 15:06:17.748632,3,BUTTON
2021-05-24 15:06:18.096518,*,BUTTON
2021-05-24 15:06:18.456793,3,BUTTON
2021-05-24 15:06:18.895607,+,BUTTON
2021-05-24 15:06:19.269898,4,BUTTON
2021-05-24 15:06:19.733684,*,BUTTON
2021-05-24 15:06:20.505588,4,BUTTON
2021-05-24 15:06:21.717689,Evaluate,BUTTON
2021-05-24 15:06:23.376660,*,BUTTON
2021-05-24 15:06:23.718833,1,BUTTON
2021-05-24 15:06:24.027371,5,BUTTON
2021-05-24 15:06:24.469910,.,BUTTON
2021-05-24 15:06:24.899842,2,BUTTON
2021-05-24 15:06:25.949779,Evaluate,BUTTON
2021-05-24 15:06:26.534297,EXPERIMENT_END,BUTTON
2021-05-24 15:06:29.212252,EXPERIMENT_START,BUTTON
2021-05-24 15:06:29.214572,3,BUTTON
2021-05-24 15:06:29.564037,*,BUTTON
2021-05-24 15:06:29.881124,3,BUTTON
2021-05-24 15:06:30.160413,+,BUTTON
2021-05-24 15:06:30.534782,4,BUTTON
2021-05-24 15:06:31.052925,*,BUTTON
2021-05-24 15:06:31.724697,4,BUTTON
2021-05-24 15:06:33.443686,Evaluate,BUTTON
2021-05-24 15:06:34.370314,*,BUTTON
2021-05-24 15:06:34.766579,1,BUTTON
2021-05-24 15:06:35.089620,5,BUTTON
2021-05-24 15:06:35.426952,.,BUTTON
2021-05-24 15:06:35.769567,2,BUTTON
2021-05-24 15:06:36.457693,Evaluate,BUTTON
2021-05-24 15:06:37.065069,EXPERIMENT_END,BUTTON
2021-05-24 15:06:38.991141,EXPERIMENT_START,BUTTON
2021-05-24 15:06:38.993305,3,BUTTON
2021-05-24 15:06:39.312719,*,BUTTON
2021-05-24 15:06:39.620628,3,BUTTON
2021-05-24 15:06:39.930060,+,BUTTON
2021-05-24 15:06:40.318437,4,BUTTON
2021-05-24 15:06:40.687800,*,BUTTON
2021-05-24 15:06:41.192182,3,BUTTON
2021-05-24 15:06:42.522949,Evaluate,BUTTON
2021-05-24 15:06:43.457279,*,BUTTON
2021-05-24 15:06:43.836817,1,BUTTON
2021-05-24 15:06:44.181561,5,BUTTON
2021-05-24 15:06:44.495459,.,BUTTON
2021-05-24 15:06:44.822996,2,BUTTON
2021-05-24 15:06:45.179932,Evaluate,BUTTON
2021-05-24 15:06:47.473284,EXPERIMENT_END,BUTTON
2021-05-24 15:06:49.841555,EXPERIMENT_START,BUTTON
2021-05-24 15:06:49.843715,3,BUTTON
2021-05-24 15:06:50.340732,*,BUTTON
2021-05-24 15:06:50.704803,3,BUTTON
2021-05-24 15:06:51.020876,+,BUTTON
2021-05-24 15:06:51.465410,4,BUTTON
2021-05-24 15:06:52.007222,*,BUTTON
2021-05-24 15:06:52.514862,4,BUTTON
2021-05-24 15:06:53.688406,Evaluate,BUTTON
2021-05-24 15:06:54.155854,*,BUTTON
2021-05-24 15:06:54.557487,1,BUTTON
2021-05-24 15:06:54.877656,5,BUTTON
2021-05-24 15:06:55.187223,.,BUTTON
2021-05-24 15:06:55.530860,2,BUTTON
2021-05-24 15:06:56.009579,Evaluate,BUTTON
2021-05-24 15:06:58.573987,EXPERIMENT_END,BUTTON
