timestamp,key,input_type
2021-05-24 15:02:48.594595,+,KEYBOARD
2021-05-24 15:02:48.793706,7,KEYBOARD
2021-05-24 15:02:48.945069,+,KEYBOARD
2021-05-24 15:02:49.179972,8,KEYBOARD
2021-05-24 15:02:49.359956,+,KEYBOARD
2021-05-24 15:02:49.679252,9,KEYBOARD
2021-05-24 15:02:49.824257,+,KEYBOARD
2021-05-24 15:02:50.065422,1,KEYBOARD
2021-05-24 15:02:50.160364,0,KEYBOARD
2021-05-24 15:02:50.410531,+,KEYBOARD
2021-05-24 15:02:50.640667,1,KEYBOARD
2021-05-24 15:02:50.842948,1,KEYBOARD
2021-05-24 15:02:51.025828,+,KEYBOARD
2021-05-24 15:02:51.161781,1,KEYBOARD
2021-05-24 15:02:51.283030,2,KEYBOARD
2021-05-24 15:02:51.432464,+,KEYBOARD
2021-05-24 15:02:51.534363,1,KEYBOARD
2021-05-24 15:02:51.624598,3,KEYBOARD
2021-05-24 15:02:51.773418,+,KEYBOARD
2021-05-24 15:02:51.978769,1,KEYBOARD
2021-05-24 15:02:52.086746,4,KEYBOARD
2021-05-24 15:02:52.198745,+,KEYBOARD
2021-05-24 15:02:52.352910,1,KEYBOARD
2021-05-24 15:02:52.439922,5,KEYBOARD
2021-05-24 15:02:52.571914,+,KEYBOARD
2021-05-24 15:02:52.735071,1,KEYBOARD
2021-05-24 15:02:52.798121,6,KEYBOARD
2021-05-24 15:02:52.920098,+,KEYBOARD
2021-05-24 15:02:53.160291,1,KEYBOARD
2021-05-24 15:02:53.240417,7,KEYBOARD
2021-05-24 15:02:53.377328,+,KEYBOARD
2021-05-24 15:02:53.559449,1,KEYBOARD
2021-05-24 15:02:53.719618,8,KEYBOARD
2021-05-24 15:02:53.810368,+,KEYBOARD
2021-05-24 15:02:54.135822,1,KEYBOARD
2021-05-24 15:02:54.345044,9,KEYBOARD
2021-05-24 15:02:54.503911,+,KEYBOARD
2021-05-24 15:02:55.367587,2,KEYBOARD
2021-05-24 15:02:55.550608,0,KEYBOARD
2021-05-24 15:02:56.308609,Evaluate,KEYBOARD
2021-05-24 15:02:57.488358,EXPERIMENT_END,BUTTON
2021-05-24 15:02:58.472678,EXPERIMENT_START,KEYBOARD
2021-05-24 15:02:58.474821,1,KEYBOARD
2021-05-24 15:02:58.837856,+,KEYBOARD
2021-05-24 15:02:59.013824,2,KEYBOARD
2021-05-24 15:02:59.232021,+,KEYBOARD
2021-05-24 15:02:59.400971,1,KEYBOARD
2021-05-24 15:02:59.473015,3,KEYBOARD
2021-05-24 15:03:00.278700,+,KEYBOARD
2021-05-24 15:03:02.298655,Backspace,KEYBOARD
2021-05-24 15:03:02.534763,Backspace,KEYBOARD
2021-05-24 15:03:02.752754,Backspace,KEYBOARD
2021-05-24 15:03:03.344136,3,KEYBOARD
2021-05-24 15:03:03.538109,+,KEYBOARD
2021-05-24 15:03:03.711128,4,KEYBOARD
2021-05-24 15:03:03.873264,+,KEYBOARD
2021-05-24 15:03:04.023366,5,KEYBOARD
2021-05-24 15:03:04.205580,+,KEYBOARD
2021-05-24 15:03:04.321513,6,KEYBOARD
2021-05-24 15:03:04.514509,+,KEYBOARD
2021-05-24 15:03:04.665594,7,KEYBOARD
2021-05-24 15:03:04.890844,+,KEYBOARD
2021-05-24 15:03:05.094888,8,KEYBOARD
2021-05-24 15:03:05.258973,+,KEYBOARD
2021-05-24 15:03:05.455035,9,KEYBOARD
2021-05-24 15:03:06.168500,+,KEYBOARD
2021-05-24 15:03:06.314530,1,KEYBOARD
2021-05-24 15:03:06.410620,0,KEYBOARD
2021-05-24 15:03:06.635548,+,KEYBOARD
2021-05-24 15:03:06.745685,1,KEYBOARD
2021-05-24 15:03:06.938817,1,KEYBOARD
2021-05-24 15:03:07.128904,+,KEYBOARD
2021-05-24 15:03:07.221018,1,KEYBOARD
2021-05-24 15:03:07.356959,2,KEYBOARD
2021-05-24 15:03:07.530387,+,KEYBOARD
2021-05-24 15:03:07.652508,1,KEYBOARD
2021-05-24 15:03:07.710510,3,KEYBOARD
2021-05-24 15:03:07.870702,+,KEYBOARD
2021-05-24 15:03:08.062805,1,KEYBOARD
2021-05-24 15:03:08.182700,4,KEYBOARD
2021-05-24 15:03:08.313823,+,KEYBOARD
2021-05-24 15:03:08.427843,1,KEYBOARD
2021-05-24 15:03:08.522012,5,KEYBOARD
2021-05-24 15:03:08.669911,+,KEYBOARD
2021-05-24 15:03:08.812382,1,KEYBOARD
2021-05-24 15:03:08.887178,6,KEYBOARD
2021-05-24 15:03:09.023203,+,KEYBOARD
2021-05-24 15:03:09.268408,1,KEYBOARD
2021-05-24 15:03:09.382644,7,KEYBOARD
2021-05-24 15:03:09.508258,+,KEYBOARD
2021-05-24 15:03:09.704583,1,KEYBOARD
2021-05-24 15:03:09.876801,8,KEYBOARD
2021-05-24 15:03:10.014647,+,KEYBOARD
2021-05-24 15:03:10.136615,1,KEYBOARD
2021-05-24 15:03:10.328092,9,KEYBOARD
2021-05-24 15:03:10.570119,+,KEYBOARD
2021-05-24 15:03:10.703939,2,KEYBOARD
2021-05-24 15:03:10.826284,0,KEYBOARD
2021-05-24 15:03:11.638288,Evaluate,KEYBOARD
2021-05-24 15:03:12.517949,EXPERIMENT_END,BUTTON
2021-05-24 15:03:14.854986,EXPERIMENT_START,KEYBOARD
2021-05-24 15:03:14.857141,1,KEYBOARD
2021-05-24 15:03:15.071027,+,KEYBOARD
2021-05-24 15:03:15.265902,2,KEYBOARD
2021-05-24 15:03:15.408078,+,KEYBOARD
2021-05-24 15:03:15.552030,3,KEYBOARD
2021-05-24 15:03:15.755211,+,KEYBOARD
2021-05-24 15:03:15.886132,4,KEYBOARD
2021-05-24 15:03:16.215202,+,KEYBOARD
2021-05-24 15:03:16.367691,5,KEYBOARD
2021-05-24 15:03:16.548634,+,KEYBOARD
2021-05-24 15:03:16.683647,6,KEYBOARD
